sample_idx,id,base_id,name_primary,base_name_primary,names,base_names,categories_list,base_categories_list,categories,base_categories,address_string,base_address_string,addresses,base_addresses,address_street,address_city,address_state,address_postcode,base_address_street,base_address_city,base_address_state,base_address_postcode,websites,base_websites,phones,base_phones,emails,base_emails,socials,base_socials,brand,base_brand,quality_score_names_base,quality_score_names,quality_diff_names,label_names,quality_score_addresses_base,quality_score_addresses,quality_diff_addresses,label_addresses,quality_score_categories_base,quality_score_categories,quality_diff_categories,label_categories,quality_score_websites_base,quality_score_websites,quality_diff_websites,label_websites,quality_score_phones_base,quality_score_phones,quality_diff_phones,label_phones,quality_score_emails_base,quality_score_emails,quality_diff_emails,label_emails,quality_score_socials_base,quality_score_socials,quality_diff_socials,label_socials,quality_score_brand_base,quality_score_brand,quality_diff_brand,label_brand,label_overall,quality_score_a,quality_score_b,quality_difference
827,08f298901d34a6ac033a02d493f36726,562949958929661,Five Star Premier Residences of Reno,Five Star Premier Residences of Reno,{'primary': 'Five Star Premier Residences of Reno'},{'primary': 'Five Star Premier Residences of Reno'},"['retirement_home', 'senior_citizen_services']","['assisted_living_facility', 'health_and_medical']","{'primary': 'retirement_home', 'alternate': ['senior_citizen_services']}","{'primary': 'assisted_living_facility', 'alternate': ['health_and_medical']}","3201 Plumas St, Reno, NV, 89509-4723","3201 Plumas St, Reno, NV, 89509","[{'freeform': '3201 Plumas St', 'locality': 'Reno', 'postcode': '89509-4723', 'region': 'NV', 'country': 'US'}]","[{'freeform': '3201 Plumas St', 'locality': 'Reno', 'region': 'NV', 'country': 'US', 'postcode': '89509'}]",3201 Plumas St,Reno,NV,89509-4723,3201 Plumas St,Reno,NV,89509,['https://www.fivestarseniorliving.com/communities/nv/reno/five-star-premier-residences-of-reno/?local=facebook'],['https://www.fivestarseniorliving.com/communities/nv/reno/five-star-premier-residences-of-reno'],"[""+17758291050""]","[""7758291050""]",,,['https://www.facebook.com/211667562292303'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,0.7500000000000001,0.2499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
828,08fbe08c5870e5900356d9168e59f6a5,1125899911077719,Evergreen,"Evergreen, Spring Farm by AVJennings",{'primary': 'Evergreen'},"{'primary': 'Evergreen, Spring Farm by AVJennings'}","['home_developer', 'real_estate', 'real_estate_agent']","['home_developer', 'builders']","{'primary': 'home_developer', 'alternate': ['real_estate', 'real_estate_agent']}","{'primary': 'home_developer', 'alternate': ['builders']}","Richardson Rd &, Corder Dr, 2570","Richardson Rd & Corder Dr, Spring Farm, New South Wales, 2570","[{'freeform': 'Richardson Rd &, Corder Dr', 'postcode': '2570', 'country': 'AU'}]","[{'freeform': 'Richardson Rd & Corder Dr', 'locality': 'Spring Farm', 'region': 'New South Wales', 'country': 'AU', 'postcode': '2570'}]","Richardson Rd &, Corder Dr",,,2570,Richardson Rd & Corder Dr,Spring Farm,New South Wales,2570,['https://www.avjennings.com.au/nsw/evergreen'],['https://www.avjennings.com.au/communities/nsw/evergreen-spring-farm-2570/'],"[""+61435914137""]","[""0435914137""]",,,['https://www.facebook.com/1184317678339109'],,,{'names': {}},0.8,0.8,0.0,2.0,0.45000000000000007,0.2,0.25000000000000006,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.33000000000000007,0.29000000000000004,0.040000000000000036
829,08f194ad1c4c5ae603cdd1ba54b83902,1407374890995589,Monkey Puzzle Day Nursery,Monkey Puzzle Day Nursery West Norwood,{'primary': 'Monkey Puzzle Day Nursery'},{'primary': 'Monkey Puzzle Day Nursery West Norwood'},"['day_care_preschool', 'preschool', 'education']","['preschool', 'child_care_and_day_care', 'school', 'education']","{'primary': 'day_care_preschool', 'alternate': ['preschool', 'education']}","{'primary': 'preschool', 'alternate': ['child_care_and_day_care', 'school', 'education']}","445 Norwood Road, London, ENG, SE27 9DN","445 Norwood Road, London, Lnd, SE27 9DN","[{'freeform': '445 Norwood Road', 'locality': 'London', 'postcode': 'SE27 9DN', 'region': 'ENG', 'country': 'GB'}]","[{'freeform': '445 Norwood Road', 'locality': 'London', 'region': 'Lnd', 'country': 'GB', 'postcode': 'SE27 9DN'}]",445 Norwood Road,London,ENG,SE27 9DN,445 Norwood Road,London,Lnd,SE27 9DN,['https://www.monkeypuzzlewestnorwood.co.uk/'],['https://monkeypuzzlewestnorwood.co.uk/'],"[""+442087611444""]","[""02087611444""]",,,['https://www.facebook.com/401172030251807'],,,{'names': {}},0.8,0.8,0.0,2.0,0.85,0.85,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.41000000000000003,0.42,-0.009999999999999953
830,08f2a94cecc829980380eaf9470deb85,562949960070167,Subway,Subway,{'primary': 'Subway'},{'primary': 'Subway'},"['sandwich_shop', 'restaurant', 'fast_food_restaurant']","['fast_food_restaurant', 'sandwich_shop', 'restaurant']","{'primary': 'sandwich_shop', 'alternate': ['restaurant', 'fast_food_restaurant']}","{'primary': 'fast_food_restaurant', 'alternate': ['sandwich_shop', 'restaurant']}","524 E Wooster St, Bowling Green, OH, 43402-3134","524 E Wooster St, Bowling Green, OH, 43402","[{'freeform': '524 E Wooster St', 'locality': 'Bowling Green', 'postcode': '43402-3134', 'region': 'OH', 'country': 'US'}]","[{'freeform': '524 E Wooster St', 'locality': 'Bowling Green', 'region': 'OH', 'country': 'US', 'postcode': '43402'}]",524 E Wooster St,Bowling Green,OH,43402-3134,524 E Wooster St,Bowling Green,OH,43402,['http://www.subway.com/en-us'],['https://restaurants.subway.com/united-states/oh/bowling-green/524-e-wooster-st?utm_source=yxt-bing&utm_medium=local&utm_term=acq&utm_content=12238&utm_campaign=evergreen-2020&y_source=1_MTQ5MTM1MzMtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D'],"[""+14193528500""]","[""4193528500""]",,,['https://www.facebook.com/1608452866071964'],,{'names': {'primary': 'Subway'}},{'names': {}},0.8,0.8,0.0,2.0,1.0,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.41000000000000003,0.030000000000000027
831,08fbe637a51885230387b4718a224de1,844424933797095,Smartphone Solutions,Smartphone Solutions Sunbury,{'primary': 'Smartphone Solutions'},{'primary': 'Smartphone Solutions Sunbury'},['mobile_phone_store'],"['mobile_phone_store', 'retail']",{'primary': 'mobile_phone_store'},"{'primary': 'mobile_phone_store', 'alternate': ['retail']}","90 Vineyard Rd, Sunbury, VIC, 3429","Shop 2 90 Vineyard road, Sunbury, Victoria, 3429","[{'freeform': '90 Vineyard Rd', 'locality': 'Sunbury', 'postcode': '3429', 'region': 'VIC', 'country': 'AU'}]","[{'freeform': 'Shop 2 90 Vineyard road', 'locality': 'Sunbury', 'region': 'Victoria', 'country': 'AU', 'postcode': '3429'}]",90 Vineyard Rd,Sunbury,VIC,3429,Shop 2 90 Vineyard road,Sunbury,Victoria,3429,['https://www.smartphonesolutions.com.au/'],['https://www.smartphonesolutions.com.au/'],"[""+61386446881""]","[""0386446881""]",,,['https://www.facebook.com/105074401220254'],,,{'names': {}},0.8,0.8,0.0,2.0,0.45000000000000007,0.9500000000000001,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.33000000000000007,0.44,-0.10999999999999993
832,08f1fac440b6eaa003c4e8ef9887e5c6,844424932688477,BK Lack GmbH,BK Lack,{'primary': 'BK Lack GmbH'},{'primary': 'BK Lack'},"['automotive_repair', 'auto_company', 'painting']","['auto_detailing', 'auto_body_shop', 'automotive', 'business_to_business']","{'primary': 'automotive_repair', 'alternate': ['auto_company', 'painting']}","{'primary': 'auto_detailing', 'alternate': ['auto_body_shop', 'automotive', 'business_to_business']}","Industriestraße 15, Fernwald, 35463","Industriestr. 15, Fernwald, Hessen, 35463","[{'freeform': 'Industriestraße 15', 'locality': 'Fernwald', 'postcode': '35463', 'country': 'DE'}]","[{'freeform': 'Industriestr. 15', 'locality': 'Fernwald', 'region': 'Hessen', 'country': 'DE', 'postcode': '35463'}]",Industriestraße 15,Fernwald,,35463,Industriestr. 15,Fernwald,Hessen,35463,['http://www.bk-lack.com/'],['http://www.bk-lack.com/'],"[""+4964136052380""]","[""064136052380""]",,,['https://www.facebook.com/835888459795915'],,,{'names': {}},0.8,0.8,0.0,2.0,0.5,0.39999999999999997,0.10000000000000003,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.3400000000000001,0.33,0.010000000000000064
833,08f44daae63321620307c94e98909312,1407374890834503,Promise Insurance Agency,Promise Insurance Agency,{'primary': 'Promise Insurance Agency'},{'primary': 'Promise Insurance Agency'},['auto_insurance'],['auto_insurance'],{'primary': 'auto_insurance'},{'primary': 'auto_insurance'},"481 Concord Pkwy N, Concord, NC, 28027","481 Concord Pkwy N, Concord, NC, 28027","[{'freeform': '481 Concord Pkwy N', 'locality': 'Concord', 'postcode': '28027', 'region': 'NC', 'country': 'US'}]","[{'freeform': '481 Concord Pkwy N', 'locality': 'Concord', 'region': 'NC', 'country': 'US', 'postcode': '28027'}]",481 Concord Pkwy N,Concord,NC,28027,481 Concord Pkwy N,Concord,NC,28027,[''],['https://www.promiseinsagency.com/'],"[""7047931040""]","[""7047931040""]",,,,,,{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
834,08f27594f32db1000333b7abb88b623c,1970324837060835,Sherwin-Williams,Sherwin-Williams Paint Store,{'primary': 'Sherwin-Williams'},{'primary': 'Sherwin-Williams Paint Store'},"['hardware_store', 'painting', 'shopping']","['paint_store', 'home_improvement_store', 'painting', 'retail']","{'primary': 'hardware_store', 'alternate': ['painting', 'shopping']}","{'primary': 'paint_store', 'alternate': ['home_improvement_store', 'painting', 'retail']}","4923 E State St, Rockford, IL, 61108-2210","4923 E State St, Rockford, IL, 61108","[{'freeform': '4923 E State St', 'locality': 'Rockford', 'postcode': '61108-2210', 'region': 'IL', 'country': 'US'}]","[{'freeform': '4923 E State St', 'locality': 'Rockford', 'region': 'IL', 'country': 'US', 'postcode': '61108'}]",4923 E State St,Rockford,IL,61108-2210,4923 E State St,Rockford,IL,61108,['https://www.sherwin-williams.com/store-locator/paint-store/rockford/il/703120'],['http://www.sherwin-williams.com/store-locator/paint-store/rockford/il/703120'],"[""+18152268550""]","[""8152268550""]",,,['https://www.facebook.com/1796782177272403'],,{'names': {'primary': 'Sherwin-Williams'}},{'names': {}},0.8,0.8,0.0,2.0,1.0,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.41000000000000003,0.030000000000000027
835,08f2aad90146a20403340d28cc54a800,1970324837270874,Atlantic Exterminating Inc.,Atlantic Exterminating,{'primary': 'Atlantic Exterminating Inc.'},{'primary': 'Atlantic Exterminating'},['pest_control_service'],['pest_control_service'],{'primary': 'pest_control_service'},{'primary': 'pest_control_service'},"162 Winnepeg Ave, Egg Harbor Township, NJ, 08234","162 Winnepeg Ave, Egg Harbor Township, NJ, 08234","[{'freeform': '162 Winnepeg Ave', 'locality': 'Egg Harbor Township', 'postcode': '08234', 'region': 'NJ', 'country': 'US'}]","[{'freeform': '162 Winnepeg Ave', 'locality': 'Egg Harbor Township', 'region': 'NJ', 'country': 'US', 'postcode': '08234'}]",162 Winnepeg Ave,Egg Harbor Township,NJ,08234,162 Winnepeg Ave,Egg Harbor Township,NJ,08234,['http://atlanticexterminatingnj.com/'],['http://www.atlanticexterminatingnj.com/'],"[""6093352398""]","[""6093352398""]",,,,,,{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
836,08fbe8d0165185630322cd439aeeb8e0,08fbe8d01651e62a038e976f4b870e13,Goodyear Autocare Australia,Goodyear Autocare Murrumba Downs,{'primary': 'Goodyear Autocare Australia'},{'primary': 'Goodyear Autocare Murrumba Downs'},"['automotive_repair', 'tire_dealer_and_repair', 'automotive']",['automotive'],"{'primary': 'automotive_repair', 'alternate': ['tire_dealer_and_repair', 'automotive']}",{'primary': 'automotive'},"Common Property 139 Dohles Rocks, 139 Dohles Rocks Rd, Brisbane, QLD, 4503","1/139 Dohles Rocks Road, Murrumba Downs, Queensland, 4503","[{'freeform': 'Common Property 139 Dohles Rocks, 139 Dohles Rocks Rd', 'locality': 'Brisbane', 'postcode': '4503', 'region': 'QLD', 'country': 'AU'}]","[{'freeform': '1/139 Dohles Rocks Road', 'locality': 'Murrumba Downs', 'postcode': '4503', 'region': 'Queensland', 'country': 'AU'}]","Common Property 139 Dohles Rocks, 139 Dohles Rocks Rd",Brisbane,QLD,4503,1/139 Dohles Rocks Road,Murrumba Downs,Queensland,4503,['http://www.goodyearautocare.com.au/'],['https://www.goodyearautocare.com.au/?utm_source=Google&utm_medium=GMB&utm_campaign=Local+SEO'],"[""+61132343""]","[""0732852123""]",,,['https://www.facebook.com/896669260664503'],,{'names': {'primary': 'Goodyear Autocare Australia'}},,0.8,0.8,0.0,2.0,0.85,0.45000000000000007,0.3999999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37,0.34,0.02999999999999997
837,08f262c7406e2b1603270aac987bf79c,562949961982729,Johnson Auto Sales,Johnson Auto Sales,{'primary': 'Johnson Auto Sales'},{'primary': 'Johnson Auto Sales'},"['car_dealer', 'used_car_dealer']","['used_car_dealer', 'automotive']","{'primary': 'car_dealer', 'alternate': ['used_car_dealer']}","{'primary': 'used_car_dealer', 'alternate': ['automotive']}","1221 S Oak Ave, Owatonna, MN, 55060-3924","1221 S Oak Ave, Owatonna, MN, 55060","[{'freeform': '1221 S Oak Ave', 'locality': 'Owatonna', 'postcode': '55060-3924', 'region': 'MN', 'country': 'US'}]","[{'freeform': '1221 S Oak Ave', 'locality': 'Owatonna', 'region': 'MN', 'country': 'US', 'postcode': '55060'}]",1221 S Oak Ave,Owatonna,MN,55060-3924,1221 S Oak Ave,Owatonna,MN,55060,['https://www.johnsonautosale.com/'],['https://www.johnsonautosale.com/'],"[""+15076760188""]","[""5076760188""]",,,['https://www.facebook.com/106571784366359'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.41000000000000003,0.030000000000000027
838,08f28d5c2514405b031f6182d071dff0,1688849862996683,Mark A Hammer & Associates,Mark A. Hammer & Associates,{'primary': 'Mark A Hammer & Associates'},{'primary': 'Mark A. Hammer & Associates'},['personal_injury_law'],['personal_injury_law'],{'primary': 'personal_injury_law'},{'primary': 'personal_injury_law'},"4301 S Pine St, Tacoma, WA, 98409","4301 S Pine St Ste 307, Tacoma, WA, 98409","[{'freeform': '4301 S Pine St', 'locality': 'Tacoma', 'postcode': '98409', 'region': 'WA', 'country': 'US'}]","[{'freeform': '4301 S Pine St Ste 307', 'locality': 'Tacoma', 'region': 'WA', 'country': 'US', 'postcode': '98409'}]",4301 S Pine St,Tacoma,WA,98409,4301 S Pine St Ste 307,Tacoma,WA,98409,['http://www.washingtoncaraccidentsandinjuries.com/'],['http://www.washingtoncaraccidentsandinjuries.com/'],"[""2533960614""]","[""2533960614""]",,,,,,{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
839,08f266694b7326a903fae35f59d22a22,844424932754885,American House Cedarlake,American House Cedarlake,{'primary': 'American House Cedarlake'},{'primary': 'American House Cedarlake'},"['retirement_home', 'landmark_and_historical_building']","['assisted_living_facility', 'hospice', 'health_and_medical']","{'primary': 'retirement_home', 'alternate': ['landmark_and_historical_building']}","{'primary': 'assisted_living_facility', 'alternate': ['hospice', 'health_and_medical']}","14800 S Van Dyke Rd, Plainfield, IL, 60544-1289","14800 S Van Dyke Rd, Plainfield, IL, 60544","[{'freeform': '14800 S Van Dyke Rd', 'locality': 'Plainfield', 'postcode': '60544-1289', 'region': 'IL', 'country': 'US'}]","[{'freeform': '14800 S Van Dyke Rd', 'locality': 'Plainfield', 'region': 'IL', 'country': 'US', 'postcode': '60544'}]",14800 S Van Dyke Rd,Plainfield,IL,60544-1289,14800 S Van Dyke Rd,Plainfield,IL,60544,['https://www.americanhouse.com/cedarlake'],['https://www.americanhouse.com/cedarlake'],"[""+18152679153""]","[""8152679153""]",,,['https://www.facebook.com/526690484201272'],,{'names': {'primary': 'American House Senior Living Communities'}},{'names': {}},0.8,0.8,0.0,2.0,1.0,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.41000000000000003,0.030000000000000027
840,08f2748c567756cb03490bd76febdb5b,1125899907804511,iChiro Clinics/Peak Performance Integrated Medicine North Office,iChiro Clinics,{'primary': 'iChiro Clinics/Peak Performance Integrated Medicine North Office'},{'primary': 'iChiro Clinics'},"['chiropractor', 'health_and_medical', 'naturopathic_holistic']","['massage', 'chiropractor', 'beauty_and_spa', 'health_and_medical']","{'primary': 'chiropractor', 'alternate': ['health_and_medical', 'naturopathic_holistic']}","{'primary': 'massage', 'alternate': ['chiropractor', 'beauty_and_spa', 'health_and_medical']}","4150 E Beltline Ave NE, Grand Rapids, MI, 49525-9316","4150 E Beltline Ave NE Ste 3, Grand Rapids, MI, 49525","[{'freeform': '4150 E Beltline Ave NE', 'locality': 'Grand Rapids', 'postcode': '49525-9316', 'region': 'MI', 'country': 'US'}]","[{'freeform': '4150 E Beltline Ave NE Ste 3', 'locality': 'Grand Rapids', 'region': 'MI', 'country': 'US', 'postcode': '49525'}]",4150 E Beltline Ave NE,Grand Rapids,MI,49525-9316,4150 E Beltline Ave NE Ste 3,Grand Rapids,MI,49525,['http://www.ichiroclinics.com/'],['http://www.ichiroclinics.com/'],"[""+16164479888""]","[""6164479888""]",,,['https://www.facebook.com/195110839262'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.41000000000000003,0.030000000000000027
841,08f2ab24336c88330344df7c24d6849c,562949960140427,Pharmacare Drugs Pharmacy,Pharmacare Drugs,{'primary': 'Pharmacare Drugs Pharmacy'},{'primary': 'Pharmacare Drugs'},"['pharmacy', 'medical_supply', 'family_practice']","['pharmacy', 'drugstore', 'retail']","{'primary': 'pharmacy', 'alternate': ['medical_supply', 'family_practice']}","{'primary': 'pharmacy', 'alternate': ['drugstore', 'retail']}","6048 Rawsonville Rd, Ypsilanti Twp, MI, 48111","6048 Rawsonville Rd, Van Buren Twp, MI, 48111","[{'freeform': '6048 Rawsonville Rd', 'locality': 'Ypsilanti Twp', 'postcode': '48111', 'region': 'MI', 'country': 'US'}]","[{'freeform': '6048 Rawsonville Rd', 'locality': 'Van Buren Twp', 'region': 'MI', 'country': 'US', 'postcode': '48111'}]",6048 Rawsonville Rd,Ypsilanti Twp,MI,48111,6048 Rawsonville Rd,Van Buren Twp,MI,48111,['http://healthmart.com/'],['http://pharmacaredrugsmi.com/'],"[""+17343402604""]","[""7343402604""]",,,['https://www.facebook.com/202628426966446'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
842,08f2986b96d887a503e5806f5b046677,1125899913065930,SmartStyle Hair Salon,SmartStyle Hair Salon,{'primary': 'SmartStyle Hair Salon'},{'primary': 'SmartStyle Hair Salon'},"['hair_salon', 'beauty_salon', 'barber']","['hair_salon', 'beauty_and_spa']","{'primary': 'hair_salon', 'alternate': ['beauty_salon', 'barber']}","{'primary': 'hair_salon', 'alternate': ['beauty_and_spa']}","5198 Boulder Hwy, Las Vegas, NV, 89122-6002","5198 Boulder Highway, LAS VEGAS, NV, 89122","[{'freeform': '5198 Boulder Hwy', 'locality': 'Las Vegas', 'postcode': '89122-6002', 'region': 'NV', 'country': 'US'}]","[{'freeform': '5198 Boulder Highway', 'locality': 'LAS VEGAS', 'region': 'NV', 'country': 'US', 'postcode': '89122'}]",5198 Boulder Hwy,Las Vegas,NV,89122-6002,5198 Boulder Highway,LAS VEGAS,NV,89122,['https://www.smartstyle.com/locations/nearme/haircut/nv/las-vegas/5198-boulder-hwy/11461'],['https://www.smartstyle.com/locations/nearme/haircut/nv/las-vegas/5198-boulder-hwy/11461'],"[""+17024336571""]","[""7024336571""]",,,['https://www.facebook.com/246581548807360'],,{'names': {'primary': 'SmartStyle Hair Salons'}},{'names': {}},0.8,0.8,0.0,2.0,0.9,0.7500000000000001,0.1499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.42000000000000004,0.4,0.020000000000000018
843,1125899911494494,562949962688272,Chillicothe Storage,Chillicothe Storage,{'primary': 'Chillicothe Storage'},{'primary': 'Chillicothe Storage'},['self_storage_facility'],['self_storage_facility'],{'primary': 'self_storage_facility'},{'primary': 'self_storage_facility'},"982 Eastern Ave, Chillicothe, OH, 45601","982 Eastern Ave, Chillicothe, OH, 45601","[{'freeform': '982 Eastern Ave', 'locality': 'Chillicothe', 'region': 'OH', 'country': 'US', 'postcode': '45601'}]","[{'freeform': '982 Eastern Ave', 'locality': 'Chillicothe', 'region': 'OH', 'country': 'US', 'postcode': '45601'}]",982 Eastern Ave,Chillicothe,OH,45601,982 Eastern Ave,Chillicothe,OH,45601,['http://prestigestoreit.com/locations/ohio/chillicothe/chillicothe-storage/'],['https://prestigestoreit.com/locations/ohio/chillicothe/chillicothe-storage/'],"[""7406603813""]","[""7402170454""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
844,08f1fa1990413b8303971596427070ff,1970324839287828,Tchibo Filiale,Tchibo Filiale,{'primary': 'Tchibo Filiale'},{'primary': 'Tchibo Filiale'},"['coffee_shop', 'cafe', 'restaurant']","['coffee_shop', 'cafe', 'restaurant', 'retail']","{'primary': 'coffee_shop', 'alternate': ['cafe', 'restaurant']}","{'primary': 'coffee_shop', 'alternate': ['cafe', 'restaurant', 'retail']}","Aachener Strasse 1253, Koeln, 50858","Aachener Strasse 1253, Koeln, 50858","[{'freeform': 'Aachener Strasse 1253', 'locality': 'Koeln', 'postcode': '50858', 'country': 'DE'}]","[{'freeform': 'Aachener Strasse 1253', 'locality': 'Koeln', 'region': '', 'country': 'DE', 'postcode': '50858'}]",Aachener Strasse 1253,Koeln,,50858,Aachener Strasse 1253,Koeln,,50858,['https://www.tchibo.de/service/storefinder/store/100003564?utm_medium=organic&utm_source=bing&utm_campaign=business_profile-filiale&utm_content=100003564'],['https://www.tchibo.de/service/storefinder/store/100003564'],"[""022342190554""]","[""022342190554""]",,,,,,{'names': {}},0.8,0.8,0.0,2.0,0.39999999999999997,0.39999999999999997,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.32000000000000006,0.33,-0.009999999999999953
